,trans_date_trans_time,cc_num,amt,gender,city_pop,dob,unix_time,is_fraud
20273,2019-01-13 08:10:39,4006047418382,21.68,M,1565,1968-07-24,1326442239,0
20274,2019-01-13 08:10:59,377550167323848,2.14,M,23045,1958-09-02,1326442259,0
20275,2019-01-13 08:11:15,6506116513503136,53.76,F,144160,1984-05-04,1326442275,0
20276,2019-01-13 08:11:56,3527536963490470,86.68,F,1725,1974-12-05,1326442316,0
20277,2019-01-13 08:14:03,30290551782700,8.79,M,13422,1961-09-03,1326442443,0
20278,2019-01-13 08:14:20,30131826429364,210.02,F,391389,1994-04-22,1326442460,0
20279,2019-01-13 08:14:27,4302475216404898,90.25,M,3032,1964-08-08,1326442467,0
20280,2019-01-13 08:14:30,3560725013359375,46.99,F,23,1969-09-15,1326442470,0
20281,2019-01-13 08:14:35,4536996888716062123,15.31,M,18408,1972-07-18,1326442475,0
20282,2019-01-13 08:16:46,344342339068828,6.12,F,5989,1967-05-05,1326442606,0
20283,2019-01-13 08:16:52,3528407217576457,9.3,F,87124,1987-02-14,1326442612,0
20284,2019-01-13 08:18:02,4584931703207308232,197.36,F,1263321,1975-04-16,1326442682,0
20285,2019-01-13 08:20:18,571844099986,29.04,F,736284,1952-04-02,1326442818,0
20286,2019-01-13 08:20:46,377113842678100,1.62,M,804,1965-03-25,1326442846,0
20287,2019-01-13 08:21:19,2286236465059468,71.96,F,467,1950-05-27,1326442879,0
20288,2019-01-13 08:23:04,180064817343047,42.4,F,344,1967-03-30,1326442984,0
20289,2019-01-13 08:23:16,60422928733,4.11,M,46944,1942-04-02,1326442996,0
20290,2019-01-13 08:23:21,213161231269724,7.27,F,67082,1963-02-09,1326443001,0
20291,2019-01-13 08:23:59,4951647200979051,74.08,F,324,1976-06-15,1326443039,0
20292,2019-01-13 08:24:15,3566094707272327,197.97,F,34882,1971-04-25,1326443055,0
20293,2019-01-13 08:25:05,3546897637165774,109.6,F,263,1956-05-30,1326443105,0
20294,2019-01-13 08:27:14,3513506355699497,1.85,F,24645,1966-05-29,1326443234,0
20295,2019-01-13 08:28:13,2720012583106919,74.47,M,1126,1980-08-18,1326443293,0
20296,2019-01-13 08:28:40,3514865930894695,118.85,M,899,1967-08-30,1326443320,0
20297,2019-01-13 08:36:39,3549202406645667,62.01,M,18760,1933-04-02,1326443799,0
20298,2019-01-13 08:37:04,30270432095985,49.16,F,725,1972-11-28,1326443824,0
20299,2019-01-13 08:37:06,180094608895855,1.73,F,597,1961-05-19,1326443826,0
20300,2019-01-13 08:37:28,3512365128314616,26.05,M,35439,1985-03-31,1326443848,0
20301,2019-01-13 08:37:35,36721445180895,102.61,M,1666,1968-07-01,1326443855,0
20302,2019-01-13 08:38:05,3589289942931264,62.56,F,343,1972-03-05,1326443885,0
20303,2019-01-13 08:39:32,4629451965224809,44.79,F,10295,1997-12-26,1326443972,0
20304,2019-01-13 08:39:40,2248735346244816,4.68,M,269,1962-11-11,1326443980,0
20305,2019-01-13 08:39:45,180064817343047,103.63,F,344,1967-03-30,1326443985,0
20306,2019-01-13 08:42:10,4170689372027579,57.68,M,116001,1993-05-10,1326444130,0
20307,2019-01-13 08:42:19,3585052663373890,341.47,M,176,1963-12-28,1326444139,0
20308,2019-01-13 08:42:20,4736845434667908128,40.4,F,2148,1953-05-23,1326444140,0
20309,2019-01-13 08:44:27,4550599031376731,25.21,F,92985,1968-05-29,1326444267,0
20310,2019-01-13 08:44:37,213186551511454,24.5,M,47,1951-03-31,1326444277,0
20311,2019-01-13 08:44:54,4670613943676271,18.91,F,5726,1947-08-14,1326444294,0
20312,2019-01-13 08:45:35,4378993458389626,20.06,M,3807,1999-10-25,1326444335,0
20313,2019-01-13 08:47:42,4651007077623147,354.12,F,759,1956-09-14,1326444462,0
20314,2019-01-13 08:48:03,213112402583773,41.4,F,1523,1984-06-03,1326444483,0
20315,2019-01-13 08:49:18,3511058278399773,50.66,F,205,1960-01-06,1326444558,0
20316,2019-01-13 08:50:10,6511349151405438,62.15,M,450,1946-08-24,1326444610,0
20317,2019-01-13 08:50:59,4792627764422477317,97.56,F,5760,1978-10-01,1326444659,0
20318,2019-01-13 08:51:04,377264520876399,47.87,F,4424,1961-07-31,1326444664,0
20319,2019-01-13 08:51:21,4538566639857,72.33,M,13835,1967-05-28,1326444681,0
20320,2019-01-13 08:53:25,3543299015720986,74.13,F,9521,1977-10-19,1326444805,0
20321,2019-01-13 08:53:44,6011706277606006,44.01,M,4603,1952-12-07,1326444824,0
20322,2019-01-13 08:54:43,4671727014157745,37.98,M,2304,1955-07-25,1326444883,0
20323,2019-01-13 08:58:04,346273234529002,93.25,F,4575,1991-10-22,1326445084,0
20324,2019-01-13 08:58:29,4147608975828480,75.01,M,914,1944-07-26,1326445109,0
20325,2019-01-13 08:59:01,3560246577314524,68.21,F,409656,1930-10-21,1326445141,0
20326,2019-01-13 08:59:21,30118423745458,70.38,M,30770,1993-04-29,1326445161,0
20327,2019-01-13 09:00:29,4428780983793657331,133.62,M,95015,1946-01-02,1326445229,0
20328,2019-01-13 09:02:27,2284059275940012,126.39,M,3289,1969-11-22,1326445347,0
20329,2019-01-13 09:04:36,3564839259330465,1.66,M,198,1959-03-31,1326445476,0
20330,2019-01-13 09:04:50,501802953619,42.14,M,308,1958-09-20,1326445490,0
20331,2019-01-13 09:06:42,6011109736646996,195.56,F,186140,1983-02-08,1326445602,0
20332,2019-01-13 09:06:59,375974680629816,73.06,F,2376,1973-04-06,1326445619,0
20333,2019-01-13 09:07:14,3595111028444131,3.09,M,1120,1957-04-17,1326445634,0
20334,2019-01-13 09:07:30,6011999606625827,7.24,M,4664,1965-06-30,1326445650,0
20335,2019-01-13 09:07:53,4956828990005111019,85.77,M,124967,1980-12-21,1326445673,0
20336,2019-01-13 09:08:29,4471568287204,91.27,M,3402,1927-10-24,1326445709,0
20337,2019-01-13 09:08:50,2706977570537524,124.59,M,341,1978-12-18,1326445730,0
20338,2019-01-13 09:09:35,6526448584969862,17.76,M,8097,1964-02-18,1326445775,0
20339,2019-01-13 09:09:50,4904681492230012,70.15,F,722,1990-10-19,1326445790,0
20340,2019-01-13 09:12:55,4471568287204,2.96,M,3402,1927-10-24,1326445975,0
20341,2019-01-13 09:13:05,4092452671396169678,63.06,M,2290,1945-12-07,1326445985,0
20342,2019-01-13 09:14:04,4384910379661778,35.44,F,4508,1949-04-24,1326446044,0
20343,2019-01-13 09:17:37,180094419304907,2.83,F,54287,1972-09-22,1326446257,0
20344,2019-01-13 09:18:26,343819048608995,12.53,F,222785,1956-01-24,1326446306,0
20345,2019-01-13 09:19:00,180094608895855,113.98,F,597,1961-05-19,1326446340,0
20346,2019-01-13 09:19:28,2356276337669917,64.04,M,5848,1981-02-15,1326446368,0
20347,2019-01-13 09:20:54,577588686219,61.63,M,972,1997-10-23,1326446454,0
20348,2019-01-13 09:22:21,377026671291680,66.4,F,241,1974-10-27,1326446541,0
20349,2019-01-13 09:22:54,348789608637806,2.08,F,331,1950-08-19,1326446574,0
20350,2019-01-13 09:24:06,6511349151405438,116.34,M,450,1946-08-24,1326446646,0
20351,2019-01-13 09:25:31,3546674063249004,61.43,M,13602,1984-07-05,1326446731,0
20352,2019-01-13 09:26:28,4862293128558,1.79,F,489,1956-09-15,1326446788,0
20353,2019-01-13 09:26:35,30143713661454,175.94,M,140,1942-01-06,1326446795,0
20354,2019-01-13 09:26:51,3566373869538620,160.56,M,923,1964-06-22,1326446811,0
20355,2019-01-13 09:27:22,3534093764340240,162.19,M,1939,1967-01-12,1326446842,0
20356,2019-01-13 09:28:04,4769426683924058915,85.48,F,1909,1954-08-22,1326446884,0
20357,2019-01-13 09:28:11,4988304376504,9.79,M,2258,1937-03-17,1326446891,0
20358,2019-01-13 09:29:27,3560797065840735,291.13,F,77,1989-12-17,1326446967,0
20359,2019-01-13 09:30:09,4952583804639909,85.97,F,75903,1957-04-05,1326447009,0
20360,2019-01-13 09:30:18,375767678113375,63.99,M,4367,1962-04-12,1326447018,0
20361,2019-01-13 09:30:45,2720433095629877,58.26,M,3224,1997-08-22,1326447045,0
20362,2019-01-13 09:31:49,676245600876,95.24,F,459921,1960-06-14,1326447109,0
20363,2019-01-13 09:32:32,4306630852918,725.52,F,927396,1960-03-12,1326447152,0
20364,2019-01-13 09:32:40,3558881852140592,22.77,M,759,1957-03-28,1326447160,0
20365,2019-01-13 09:33:52,3558652751678952,343.26,F,2807,1931-01-26,1326447232,0
20366,2019-01-13 09:35:16,584673555952,70.2,F,307,1930-08-13,1326447316,0
20367,2019-01-13 09:37:09,4102003771126577611,49.46,M,95035,1987-06-13,1326447429,0
20368,2019-01-13 09:38:18,4428154703770710,2.66,F,761,1943-06-30,1326447498,0
20369,2019-01-13 09:38:42,3589289942931264,94.26,F,343,1972-03-05,1326447522,0
20370,2019-01-13 09:39:08,3559723917628303,141.64,M,928,1985-05-13,1326447548,0
20371,2019-01-13 09:40:01,3556613125071656,77.33,M,28739,1999-12-27,1326447601,0
20372,2019-01-13 09:42:59,30092964733035,99.32,F,14228,1971-03-26,1326447779,0
20373,2019-01-13 09:45:16,4561546772499,62.3,M,7268,1988-08-04,1326447916,0
20374,2019-01-13 09:45:20,377264520876399,97.78,F,4424,1961-07-31,1326447920,0
20375,2019-01-13 09:45:24,36078114201167,64.29,M,798,1926-06-26,1326447924,0
20376,2019-01-13 09:47:15,4651007077623147,39.0,F,759,1956-09-14,1326448035,0
20377,2019-01-13 09:47:18,4423489490781412,1.67,M,1426,1957-03-06,1326448038,0
20378,2019-01-13 09:48:18,4518350514020532,137.98,M,14742,1993-02-26,1326448098,0
20379,2019-01-13 09:49:17,3598215285024754,15.32,F,34496,1970-10-21,1326448157,0
20380,2019-01-13 09:54:02,3541160328600277,41.76,M,1512,2003-05-07,1326448442,0
20381,2019-01-13 09:56:00,4550599031376731,5.72,F,92985,1968-05-29,1326448560,0
20382,2019-01-13 09:56:06,3575789281659026,77.33,F,2368,1989-07-17,1326448566,0
20383,2019-01-13 09:56:19,3549202406645667,101.66,M,18760,1933-04-02,1326448579,0
20384,2019-01-13 09:57:23,213178850083780,86.71,M,1302,1976-10-18,1326448643,0
20385,2019-01-13 10:01:48,30343344410970,306.49,M,4172,1962-03-20,1326448908,0
20386,2019-01-13 10:02:21,343819048608995,3.66,F,222785,1956-01-24,1326448941,0
20387,2019-01-13 10:02:29,3593118134380341,6.58,F,1131,1959-05-10,1326448949,0
20388,2019-01-13 10:03:18,3575789281659026,72.69,F,2368,1989-07-17,1326448998,0
20389,2019-01-13 10:04:01,213125815021702,44.73,M,397,1931-09-12,1326449041,0
20390,2019-01-13 10:04:34,676369110710,60.71,M,75830,1974-12-28,1326449074,0
20391,2019-01-13 10:05:53,2576709887791552,61.86,M,1241364,1959-08-05,1326449153,0
20392,2019-01-13 10:06:14,345060451158891,6.19,M,1506,1960-04-03,1326449174,0
20393,2019-01-13 10:08:34,4810839835482794272,66.69,F,760,1985-08-31,1326449314,0
20394,2019-01-13 10:09:32,4410582919485061752,72.02,M,9034,1969-03-02,1326449372,0
20395,2019-01-13 10:12:57,3547574373318979,126.29,M,2092,1962-04-30,1326449577,0
20396,2019-01-13 10:13:24,180036456789979,107.11,F,878,1974-11-20,1326449604,0
20397,2019-01-13 10:13:44,213126662687660,60.51,M,248858,1971-01-28,1326449624,0
20398,2019-01-13 10:17:38,4979422371139333,7.07,F,73,1935-02-10,1326449858,0
20399,2019-01-13 10:18:49,3513618443244549,166.07,F,355,1955-06-26,1326449929,0
20400,2019-01-13 10:19:31,676148621961,2.58,F,91,1962-11-18,1326449971,0
20401,2019-01-13 10:20:01,38530489946071,71.72,F,530,1989-05-14,1326450001,0
20402,2019-01-13 10:20:22,5456776410929288,1.74,F,139,1954-05-25,1326450022,0
20403,2019-01-13 10:22:07,4302480582202074,66.97,M,128715,1995-05-25,1326450127,0
20404,2019-01-13 10:22:51,6502195877055606,85.27,M,277,1985-04-03,1326450171,0
20405,2019-01-13 10:23:07,4769426683924058915,4.7,F,1909,1954-08-22,1326450187,0
20406,2019-01-13 10:23:26,4798937978667559470,42.13,M,67858,1995-03-13,1326450206,0
20407,2019-01-13 10:27:40,348789608637806,148.93,F,331,1950-08-19,1326450460,0
20408,2019-01-13 10:28:05,4060579726528237,1.79,M,2661,1948-11-14,1326450485,0
20409,2019-01-13 10:29:01,6011706277606006,5.66,M,4603,1952-12-07,1326450541,0
20410,2019-01-13 10:30:38,3581130339108561,2.45,M,272134,1964-03-15,1326450638,0
20411,2019-01-13 10:33:36,4809701904914,218.24,F,59744,1984-02-07,1326450816,0
20412,2019-01-13 10:34:49,4599735407877245080,6.14,F,5577,1964-12-30,1326450889,0
20413,2019-01-13 10:35:19,4740713119940984,72.24,F,9993,1962-10-16,1326450919,0
20414,2019-01-13 10:41:24,4149238353975790,89.33,M,632,1989-04-08,1326451284,0
20415,2019-01-13 10:41:40,344342339068828,59.05,F,5989,1967-05-05,1326451300,0
20416,2019-01-13 10:47:22,6011706277606006,11.24,M,4603,1952-12-07,1326451642,0
20417,2019-01-13 10:47:35,4777065439639721,65.89,M,737,1987-04-24,1326451655,0
20418,2019-01-13 10:47:50,4708992452821239,2.22,M,376,1938-09-08,1326451670,0
20419,2019-01-13 10:48:22,4344955088481397,82.73,M,2054,1976-09-29,1326451702,0
20420,2019-01-13 10:49:18,30234966027947,28.15,M,5196,1978-01-22,1326451758,0
20421,2019-01-13 10:49:40,30074693890476,191.27,F,2691,1993-08-16,1326451780,0
20422,2019-01-13 10:50:19,6538891242532018,185.78,F,7155,1977-03-23,1326451819,0
20423,2019-01-13 10:50:35,4040099974063068803,95.69,M,229,1983-03-20,1326451835,0
20424,2019-01-13 10:51:07,4841313716651064,37.69,M,140,1989-10-28,1326451867,0
20425,2019-01-13 10:53:02,3501365119557234,148.88,F,1925,1952-05-26,1326451982,0
20426,2019-01-13 10:53:02,4698163635895795,71.86,F,104,1989-08-16,1326451982,0
20427,2019-01-13 10:53:56,503874407318,17.94,M,1595797,1975-12-28,1326452036,0
20428,2019-01-13 10:54:04,30235268718158,48.32,M,11250,1977-08-16,1326452044,0
20429,2019-01-13 10:54:25,3561963695236764,102.76,M,1858,1984-03-03,1326452065,0
20430,2019-01-13 10:54:51,180065479077096,749.69,F,11751,1964-02-15,1326452091,0
20431,2019-01-13 10:55:21,4477156602511939689,64.78,F,42384,1992-12-29,1326452121,0
20432,2019-01-13 10:55:54,3575789281659026,100.02,F,2368,1989-07-17,1326452154,0
20433,2019-01-13 10:56:13,36913587729122,11.76,F,84106,1971-02-11,1326452173,0
20434,2019-01-13 10:57:16,3506040590383211,120.27,M,286,1989-03-09,1326452236,0
20435,2019-01-13 10:59:45,4979422371139333,4.23,F,73,1935-02-10,1326452385,0
20436,2019-01-13 11:00:04,213180742685905,135.23,F,1139,1951-01-15,1326452404,0
20437,2019-01-13 11:00:35,6535328428560433,76.54,F,1022298,1967-10-28,1326452435,0
20438,2019-01-13 11:01:59,375082648741747,56.96,F,346,1976-12-14,1326452519,0
20439,2019-01-13 11:02:40,4247921790666,9.4,F,22305,1939-03-09,1326452560,0
20440,2019-01-13 11:03:34,30153452207526,53.87,F,5908,1962-04-05,1326452614,0
20441,2019-01-13 11:05:04,4502539526809429801,114.98,F,2856,1926-08-27,1326452704,0
20442,2019-01-13 11:05:38,213141712584544,197.24,F,19685,1984-12-24,1326452738,0
20443,2019-01-13 11:05:49,4874017206859125,3.81,F,42817,1982-05-28,1326452749,0
20444,2019-01-13 11:06:23,4933461930348832,81.28,M,1022298,1976-09-29,1326452783,0
20445,2019-01-13 11:07:12,3549202406645667,3.28,M,18760,1933-04-02,1326452832,0
20446,2019-01-13 11:11:37,2222001896600109,43.13,F,2401,1972-01-03,1326453097,0
20447,2019-01-13 11:13:41,36721445180895,1.08,M,1666,1968-07-01,1326453221,0
20448,2019-01-13 11:14:22,4997733566924489,99.17,F,753116,1971-08-06,1326453262,0
20449,2019-01-13 11:14:50,2706977570537524,97.41,M,341,1978-12-18,1326453290,0
20450,2019-01-13 11:16:07,503874407318,5.0,M,1595797,1975-12-28,1326453367,0
20451,2019-01-13 11:18:59,375248307838179,58.14,M,571,1967-09-16,1326453539,0
20452,2019-01-13 11:19:01,4613314721966,29.99,M,885,1988-09-15,1326453541,0
20453,2019-01-13 11:19:39,345933964507467,34.91,F,718,1985-03-19,1326453579,0
20454,2019-01-13 11:21:11,5501083170975659,68.37,M,47772,1966-01-04,1326453671,0
20455,2019-01-13 11:21:21,30175986190993,43.77,F,516,1966-06-07,1326453681,0
20456,2019-01-13 11:21:30,213141712584544,417.29,F,19685,1984-12-24,1326453690,0
20457,2019-01-13 11:22:14,4239436242473,54.54,M,321490,1991-10-04,1326453734,0
20458,2019-01-13 11:24:35,4277232699798846,56.55,F,475,1955-11-10,1326453875,0
20459,2019-01-13 11:24:45,3558652751678952,44.75,F,2807,1931-01-26,1326453885,0
20460,2019-01-13 11:31:22,4500002361389,4.45,M,470,1965-04-07,1326454282,0
20461,2019-01-13 11:31:33,4239552724014407,58.76,M,6284,1936-03-27,1326454293,0
20462,2019-01-13 11:33:00,676372984911,88.16,F,242,1987-07-18,1326454380,0
20463,2019-01-13 11:35:06,30238755902988,62.84,F,1766,1976-01-02,1326454506,0
20464,2019-01-13 11:35:27,2252055259910912,102.01,M,828,1991-08-19,1326454527,0
20465,2019-01-13 11:35:31,348789608637806,56.88,F,331,1950-08-19,1326454531,0
20466,2019-01-13 11:36:01,374125201044065,69.79,M,601723,1970-07-20,1326454561,0
20467,2019-01-13 11:38:05,4958589671582726883,84.83,M,43102,1950-11-27,1326454685,0
20468,2019-01-13 11:38:08,4265776278887457,160.68,F,969,1954-01-05,1326454688,0
20469,2019-01-13 11:38:14,180014262259255,22.44,F,2566,1958-06-26,1326454694,0
20470,2019-01-13 11:39:01,4069975342931683,40.6,F,21902,1980-09-18,1326454741,0
20471,2019-01-13 11:41:35,4254074738931278,13.95,M,239,1956-05-02,1326454895,0
20472,2019-01-13 11:42:06,5456776410929288,1.34,F,139,1954-05-25,1326454926,0
20473,2019-01-13 11:42:40,4427805710168,47.69,F,8874,2000-08-16,1326454960,0
20474,2019-01-13 11:42:59,30234966027947,81.99,M,5196,1978-01-22,1326454979,0
20475,2019-01-13 11:44:59,4503101193493052864,113.54,F,237282,1979-07-03,1326455099,0
20476,2019-01-13 11:45:30,3564839259330465,2.47,M,198,1959-03-31,1326455130,0
20477,2019-01-13 11:45:39,584673555952,162.91,F,307,1930-08-13,1326455139,0
20478,2019-01-13 11:45:54,4134456652433447,6.71,M,38912,1961-11-07,1326455154,0
20479,2019-01-13 11:46:33,3512365128314616,76.92,M,35439,1985-03-31,1326455193,0
20480,2019-01-13 11:47:13,377895991033232,67.4,F,5438,1964-11-17,1326455233,0
20481,2019-01-13 11:47:14,3506040590383211,104.11,M,286,1989-03-09,1326455234,0
20482,2019-01-13 11:47:36,4169388510116,2.53,F,207,1962-09-27,1326455256,0
20483,2019-01-13 11:48:06,376028110684021,45.47,M,964,1974-12-23,1326455286,0
20484,2019-01-13 11:48:07,6506116513503136,199.35,F,144160,1984-05-04,1326455287,0
20485,2019-01-13 11:48:36,4342532437704183,59.6,M,4354,1994-02-16,1326455316,0
20486,2019-01-13 11:50:02,3551217896304745,47.76,F,6120,1976-10-09,1326455402,0
20487,2019-01-13 11:50:20,4423489490781412,101.52,M,1426,1957-03-06,1326455420,0
20488,2019-01-13 11:50:27,4344955088481397,65.36,M,2054,1976-09-29,1326455427,0
20489,2019-01-13 11:54:03,6011652924285713,85.31,F,1847,1988-10-26,1326455643,0
20490,2019-01-13 11:54:23,213113338379864,3.5,M,5451,1961-12-05,1326455663,0
20491,2019-01-13 11:55:37,3526826139003047,3.35,M,1126,1955-07-06,1326455737,0
20492,2019-01-13 11:56:26,6011893664860915,99.89,F,320420,1975-07-31,1326455786,0
20493,2019-01-13 11:57:09,4220495028289516646,4.03,F,233717,1966-05-22,1326455829,0
20494,2019-01-13 11:57:16,3576431665303017,59.4,F,1312922,1981-10-24,1326455836,0
20495,2019-01-13 11:57:56,4220345354880,65.32,M,24840,1960-01-20,1326455876,0
20496,2019-01-13 11:58:11,30197398657930,209.28,F,12335,1987-09-19,1326455891,0
20497,2019-01-13 12:00:12,341542810616333,20.72,M,464,1959-05-28,1326456012,0
20498,2019-01-13 12:00:51,6011893664860915,19.38,F,320420,1975-07-31,1326456051,0
20499,2019-01-13 12:01:50,30026790933302,68.82,M,595,1979-09-03,1326456110,0
20500,2019-01-13 12:02:25,3585740823295298,2.9,M,3202,1998-03-18,1326456145,0
20501,2019-01-13 12:02:32,180014262259255,30.54,F,2566,1958-06-26,1326456152,0
20502,2019-01-13 12:03:42,30407675418785,33.62,F,520,1991-10-13,1326456222,0
20503,2019-01-13 12:03:55,2242542703101233,185.35,M,564,1996-04-10,1326456235,0
20504,2019-01-13 12:04:08,2283743876903625,32.3,F,165556,1997-12-27,1326456248,0
20505,2019-01-13 12:05:25,4861310130652566408,162.69,F,10076,1977-12-16,1326456325,0
20506,2019-01-13 12:05:39,3518669219150142,2.49,F,31394,1996-11-12,1326456339,0
20507,2019-01-13 12:06:38,30044330818990,71.58,F,224256,1985-08-29,1326456398,0
20508,2019-01-13 12:06:38,3561963695236764,89.67,M,1858,1984-03-03,1326456398,0
20509,2019-01-13 12:07:07,3576021480694169,6.61,F,163415,2004-12-30,1326456427,0
20510,2019-01-13 12:07:08,3577578023716568,4.81,F,2644,1983-08-25,1326456428,0
20511,2019-01-13 12:08:01,3587044315915002,84.52,M,1804,1974-10-15,1326456481,0
20512,2019-01-13 12:08:39,4904681492230012,2.46,F,722,1990-10-19,1326456519,0
20513,2019-01-13 12:08:59,6011231546538393,3.36,M,15269,1993-07-05,1326456539,0
20514,2019-01-13 12:12:07,213107169859697,58.12,F,13983,1979-08-14,1326456727,0
20515,2019-01-13 12:14:49,2288813824604479,50.28,F,1577385,1981-08-29,1326456889,0
20516,2019-01-13 12:15:08,376656886990758,12.64,M,2836,1985-12-03,1326456908,0
20517,2019-01-13 12:15:51,4951647200979051,2.77,F,324,1976-06-15,1326456951,0
20518,2019-01-13 12:16:49,4509142395811241,63.53,F,1324,1926-07-12,1326457009,0
20519,2019-01-13 12:17:25,3576431665303017,35.98,F,1312922,1981-10-24,1326457045,0
20520,2019-01-13 12:17:28,6534628260579800,8.48,F,4542,1998-03-19,1326457048,0
20521,2019-01-13 12:17:34,2296006538441789,5.52,F,2504700,1999-09-01,1326457054,0
20522,2019-01-13 12:18:30,6596735789587928,128.79,M,5619,1959-01-15,1326457110,0
20523,2019-01-13 12:19:49,3585740823295298,4.68,M,3202,1998-03-18,1326457189,0
20524,2019-01-13 12:19:56,568279015842,75.13,M,291,1991-05-01,1326457196,0
20525,2019-01-13 12:20:26,213156747557083,6.74,M,172817,1982-07-30,1326457226,0
20526,2019-01-13 12:21:19,213161293389774,2.15,F,10256,1968-06-24,1326457279,0
20527,2019-01-13 12:22:02,4265776278887457,181.41,F,969,1954-01-05,1326457322,0
20528,2019-01-13 12:23:48,376656886990758,8.87,M,2836,1985-12-03,1326457428,0
20529,2019-01-13 12:24:32,30092964733035,12.95,F,14228,1971-03-26,1326457472,0
20530,2019-01-13 12:26:20,36722699017270,60.56,F,2872,1987-10-28,1326457580,0
20531,2019-01-13 12:26:30,4464457352619,45.29,F,217,1990-01-24,1326457590,0
20532,2019-01-13 12:26:50,4939976756738216,43.07,F,18128,1990-11-07,1326457610,0
20533,2019-01-13 12:27:03,6544734391390261,106.22,M,23727,1982-02-08,1326457623,0
20534,2019-01-13 12:28:54,4561546772499,35.45,M,7268,1988-08-04,1326457734,0
20535,2019-01-13 12:29:17,4147608975828480,6.44,M,914,1944-07-26,1326457757,0
20536,2019-01-13 12:29:45,376445266762684,23.71,F,1789,1982-02-11,1326457785,0
20537,2019-01-13 12:30:11,36078114201167,205.23,M,798,1926-06-26,1326457811,0
20538,2019-01-13 12:30:30,3521417320836166,15.28,F,910148,1975-11-30,1326457830,0
20539,2019-01-13 12:30:47,3586008444788268,16.41,F,50489,1984-02-29,1326457847,0
20540,2019-01-13 12:32:31,345060451158891,2.09,M,1506,1960-04-03,1326457951,0
20541,2019-01-13 12:33:00,6593250708747804,7.2,F,26551,1977-01-04,1326457980,0
20542,2019-01-13 12:37:02,2242542703101233,10.85,M,564,1996-04-10,1326458222,0
20543,2019-01-13 12:38:45,30026790933302,61.84,M,595,1979-09-03,1326458325,0
20544,2019-01-13 12:40:16,675945690716,69.17,F,28425,2000-06-09,1326458416,0
20545,2019-01-13 12:40:53,4384910379661778,43.75,F,4508,1949-04-24,1326458453,0
20546,2019-01-13 12:42:14,3556613125071656,6.52,M,28739,1999-12-27,1326458534,0
20547,2019-01-13 12:42:58,373905417449658,20.9,F,2526,1970-11-12,1326458578,0
20548,2019-01-13 12:43:32,4958589671582726883,1.68,M,43102,1950-11-27,1326458612,0
20549,2019-01-13 12:43:48,373905417449658,314.24,F,2526,1970-11-12,1326458628,0
20550,2019-01-13 12:45:33,378904938837132,1.98,F,1675,1986-05-01,1326458733,0
20551,2019-01-13 12:47:21,213154573301411,74.11,M,965,1982-02-10,1326458841,0
20552,2019-01-13 12:47:25,4302475216404898,16.99,M,3032,1964-08-08,1326458845,0
20553,2019-01-13 12:47:43,3521417320836166,11.47,F,910148,1975-11-30,1326458863,0
20554,2019-01-13 12:48:08,2297447006766555,78.9,F,478,1960-01-13,1326458888,0
20555,2019-01-13 12:48:58,3528407217576457,89.64,F,87124,1987-02-14,1326458938,0
20556,2019-01-13 12:49:18,3546897637165774,22.74,F,263,1956-05-30,1326458958,0
20557,2019-01-13 12:49:18,3518234918950662,9.63,F,46563,1970-09-11,1326458958,0
20558,2019-01-13 12:49:23,6011492816282597,16.0,M,2501,1986-06-11,1326458963,0
20559,2019-01-13 12:50:48,213141712584544,94.92,F,19685,1984-12-24,1326459048,0
20560,2019-01-13 12:51:49,639023984367,77.09,F,69,1991-06-05,1326459109,0
20561,2019-01-13 12:52:17,374125201044065,116.44,M,601723,1970-07-20,1326459137,0
20562,2019-01-13 12:52:28,3540075240003197,14.21,M,5211,1987-01-27,1326459148,0
20563,2019-01-13 12:53:57,38199021865320,48.84,M,477,1988-04-15,1326459237,0
20564,2019-01-13 12:54:47,213153151785052,5.12,F,9594,1997-11-23,1326459287,0
20565,2019-01-13 12:54:47,3501365119557234,222.82,F,1925,1952-05-26,1326459287,0
20566,2019-01-13 12:55:00,4500002361389,68.76,M,470,1965-04-07,1326459300,0
20567,2019-01-13 12:57:03,180048185037117,4.67,F,71485,1974-07-19,1326459423,0
20568,2019-01-13 12:57:57,4900628639996,24.31,M,105549,1973-09-22,1326459477,0
20569,2019-01-13 12:59:10,213178850083780,75.04,M,1302,1976-10-18,1326459550,0
20570,2019-01-13 12:59:21,3566094707272327,86.2,F,34882,1971-04-25,1326459561,0
20571,2019-01-13 12:59:21,180049032966888,75.11,M,795,1986-04-15,1326459561,0
20572,2019-01-13 13:00:07,676298633337,6.07,F,255,1971-12-10,1326459607,0
20573,2019-01-13 13:01:20,6011893664860915,50.85,F,320420,1975-07-31,1326459680,0
20574,2019-01-13 13:01:35,4715741951931168360,100.19,M,471,1941-03-30,1326459695,0
20575,2019-01-13 13:01:37,4653879239169997,50.41,F,6841,1999-06-06,1326459697,0
20576,2019-01-13 13:02:22,3545109339866548,98.86,M,2870,1999-03-05,1326459742,0
20577,2019-01-13 13:03:04,4755696071492,109.32,M,20328,1985-06-20,1326459784,0
20578,2019-01-13 13:04:13,4908846471916297,17.94,F,5875,1992-07-24,1326459853,0
20579,2019-01-13 13:05:08,676308307625,40.37,M,4290,1989-12-10,1326459908,0
